from,to,capacity,length,fft,alpha,beta
45,522,1,0.666666667,0.011111111,0,0
45,530,1,0.666666667,0.011111111,0,0
45,551,1,0.666666667,0.011111111,0,0
45,555,1,0.666666667,0.011111111,0,0
46,262,1,1.083333333,0.018055556,0,0
46,263,1,1.083333333,0.018055556,0,0
47,264,1,0.666666667,0.011111111,0,0
47,887,1,0.666666667,0.011111111,0,0
48,261,1,0.75,0.0125,0,0
48,890,1,0.75,0.0125,0,0
49,625,1,0.75,0.0125,0,0
49,646,1,0.75,0.0125,0,0
50,623,1,0.5,0.008333333,0,0
50,652,1,0.5,0.008333333,0,0
50,700,1,0.5,0.008333333,0,0
51,655,1,0.583333333,0.009722222,0,0
51,702,1,0.583333333,0.009722222,0,0
51,706,1,0.583333333,0.009722222,0,0
51,710,1,0.583333333,0.009722222,0,0
52,640,1,0.533333333,0.008888889,0,0
52,659,1,0.533333333,0.008888889,0,0
52,699,1,0.533333333,0.008888889,0,0
52,714,1,0.533333333,0.008888889,0,0
53,525,1,0.5,0.008333333,0,0
53,585,1,0.5,0.008333333,0,0
53,664,1,0.5,0.008333333,0,0
54,979,1,0.833333333,0.013888889,0,0
55,251,1,0.633333333,0.010555556,0,0
55,891,1,0.633333333,0.010555556,0,0
55,979,1,0.633333333,0.010555556,0,0
56,889,1,0.5,0.008333333,0,0
57,889,1,0.533333333,0.008888889,0,0
57,992,1,0.533333333,0.008888889,0,0
57,1003,1,0.533333333,0.008888889,0,0
58,627,1,0.533333333,0.008888889,0,0
58,888,1,0.533333333,0.008888889,0,0
59,889,1,0.5,0.008333333,0,0
59,986,1,0.5,0.008333333,0,0
60,893,1,0.416666667,0.006944444,0,0
60,896,1,0.416666667,0.006944444,0,0
60,900,1,0.416666667,0.006944444,0,0
61,624,1,0.583333333,0.009722222,0,0
61,630,1,0.583333333,0.009722222,0,0
61,642,1,0.583333333,0.009722222,0,0
62,629,1,0.666666667,0.011111111,0,0
62,637,1,0.666666667,0.011111111,0,0
62,653,1,0.666666667,0.011111111,0,0
63,902,1,0.533333333,0.008888889,0,0
63,908,1,0.533333333,0.008888889,0,0
63,947,1,0.533333333,0.008888889,0,0
64,632,1,0.75,0.0125,0,0
64,923,1,0.75,0.0125,0,0
64,925,1,0.75,0.0125,0,0
65,921,1,0.866666667,0.014444444,0,0
65,926,1,0.866666667,0.014444444,0,0
65,936,1,0.866666667,0.014444444,0,0
66,998,1,0.583333333,0.009722222,0,0
67,994,1,0.833333333,0.013888889,0,0
67,995,1,0.833333333,0.013888889,0,0
67,996,1,0.833333333,0.013888889,0,0
68,986,1,0.95,0.015833333,0,0
68,1002,1,0.95,0.015833333,0,0
68,1003,1,0.95,0.015833333,0,0
69,982,1,0.583333333,0.009722222,0,0
69,985,1,0.583333333,0.009722222,0,0
70,904,1,0.833333333,0.013888889,0,0
70,959,1,0.833333333,0.013888889,0,0
70,960,1,0.833333333,0.013888889,0,0
70,983,1,0.833333333,0.013888889,0,0
71,949,1,0.833333333,0.013888889,0,0
71,958,1,0.833333333,0.013888889,0,0
71,985,1,0.833333333,0.013888889,0,0
72,951,1,0.916666667,0.015277778,0,0
72,957,1,0.916666667,0.015277778,0,0
73,928,1,0.583333333,0.009722222,0,0
73,940,1,0.583333333,0.009722222,0,0
74,313,1,0.833333333,0.013888889,0,0
74,322,1,0.833333333,0.013888889,0,0
74,842,1,0.833333333,0.013888889,0,0
74,321,1,0.833333333,0.013888889,0,0
74,1020,1,0.833333333,0.013888889,0,0
75,848,1,0.833333333,0.013888889,0,0
75,849,1,0.833333333,0.013888889,0,0
76,304,1,0.833333333,0.013888889,0,0
76,849,1,0.833333333,0.013888889,0,0
76,322,1,0.833333333,0.013888889,0,0
77,849,1,0.833333333,0.013888889,0,0
77,322,1,0.833333333,0.013888889,0,0
78,848,1,0.833333333,0.013888889,0,0
78,839,1,0.833333333,0.013888889,0,0
79,304,1,0.833333333,0.013888889,0,0
79,313,1,0.833333333,0.013888889,0,0
80,304,1,0.833333333,0.013888889,0,0
80,313,1,0.833333333,0.013888889,0,0
81,848,1,0.833333333,0.013888889,0,0
81,322,1,0.833333333,0.013888889,0,0
81,247,1,0.833333333,0.013888889,0,0
82,848,1,0.833333333,0.013888889,0,0
82,247,1,0.833333333,0.013888889,0,0
82,322,1,0.833333333,0.013888889,0,0
83,848,1,0.833333333,0.013888889,0,0
83,247,1,0.833333333,0.013888889,0,0
83,322,1,0.833333333,0.013888889,0,0
84,313,1,0.833333333,0.013888889,0,0
85,304,1,0.833333333,0.013888889,0,0
85,849,1,0.833333333,0.013888889,0,0
85,322,1,0.833333333,0.013888889,0,0
85,313,1,0.833333333,0.013888889,0,0
86,849,1,0.833333333,0.013888889,0,0
86,322,1,0.833333333,0.013888889,0,0
86,313,1,0.833333333,0.013888889,0,0
87,322,1,0.833333333,0.013888889,0,0
87,849,1,0.833333333,0.013888889,0,0
88,322,1,0.833333333,0.013888889,0,0
88,313,1,0.833333333,0.013888889,0,0
89,313,1,0.833333333,0.013888889,0,0
90,304,1,0.833333333,0.013888889,0,0
90,322,1,0.833333333,0.013888889,0,0
90,321,1,0.833333333,0.013888889,0,0
90,313,1,0.833333333,0.013888889,0,0
91,1010,1,0.833333333,0.013888889,0,0
91,954,1,0.833333333,0.013888889,0,0
91,1005,1,0.833333333,0.013888889,0,0
92,1006,1,0.833333333,0.013888889,0,0
92,1005,1,0.833333333,0.013888889,0,0
93,1006,1,0.833333333,0.013888889,0,0
93,1005,1,0.833333333,0.013888889,0,0
94,263,1,0.833333333,0.013888889,0,0
94,999,1,0.833333333,0.013888889,0,0
95,988,1,0.833333333,0.013888889,0,0
96,1005,1,0.833333333,0.013888889,0,0
96,1006,1,0.833333333,0.013888889,0,0
97,999,1,0.833333333,0.013888889,0,0
98,1009,1,0.833333333,0.013888889,0,0
99,1006,1,0.833333333,0.013888889,0,0
99,1005,1,0.833333333,0.013888889,0,0
100,1006,1,0.833333333,0.013888889,0,0
100,1007,1,0.833333333,0.013888889,0,0
101,263,1,0.833333333,0.013888889,0,0
102,1009,1,0.833333333,0.013888889,0,0
103,849,1,0.833333333,0.013888889,0,0
104,849,1,0.833333333,0.013888889,0,0
105,313,1,0.833333333,0.013888889,0,0
106,849,1,0.833333333,0.013888889,0,0
107,849,1,0.833333333,0.013888889,0,0
107,313,1,0.833333333,0.013888889,0,0
108,849,1,0.833333333,0.013888889,0,0
109,849,1,0.833333333,0.013888889,0,0
110,999,1,0.833333333,0.013888889,0,0
201,456,1,1,0.016666667,4.30E-17,4.603
202,204,1,0.186666667,0.003111111,1.95E-18,4.446
203,456,1,0.186666667,0.003111111,1.95E-18,4.446
204,203,1,0.173333333,0.002888889,1.95E-18,4.446
205,206,1,0.266666667,0.004444444,1.95E-18,4.446
205,214,1,0.428571429,0.007142857,1.09E-18,4.924
205,215,1,0.514285714,0.008571429,3.26E-18,4.924
205,10,1,0.416666667,0.006944444,0,0
206,213,1,0.2,0.003333333,1.95E-18,4.446
206,10,1,0.416666667,0.006944444,0,0
206,11,1,0.666666667,0.011111111,0,0
206,486,1,0.266666667,0.004444444,1.95E-18,4.446
207,201,1,0.78,0.013,1.05E-15,4.603
207,209,1,0.24,0.004,3.26E-18,4.924
207,215,1,0.411428571,0.006857143,3.26E-18,4.924
207,11,1,0.666666667,0.011111111,0,0
208,209,1,1.062857143,0.017714286,3.26E-18,4.924
208,211,1,0.96,0.016,1.95E-18,4.446
208,273,1,0.226666667,0.003777778,1.95E-18,4.446
208,277,1,0.685714286,0.011428571,3.58E-20,4.924
208,13,1,0.666666667,0.011111111,0,0
209,207,1,0.24,0.004,3.26E-18,4.924
209,208,1,1.062857143,0.017714286,3.26E-18,4.924
210,211,1,0.573333333,0.009555556,4.25E-17,4.446
210,212,1,0.56,0.009333333,3.74E-16,4.603
210,12,1,0.833333333,0.013888889,0,0
210,469,1,0.666666667,0.011111111,4.25E-17,4.446
211,208,1,0.96,0.016,1.95E-18,4.446
211,210,1,0.573333333,0.009555556,4.25E-17,4.446
211,233,1,0.48,0.008,1.54E-17,4.603
211,237,1,0.291428571,0.004857143,3.58E-20,4.924
211,13,1,0.666666667,0.011111111,0,0
212,209,1,0.56,0.009333333,3.74E-16,4.603
213,214,1,0.2,0.003333333,7.23E-19,4.446
213,454,1,0.32,0.005333333,7.23E-19,4.446
214,205,1,0.428571429,0.007142857,1.09E-18,4.924
214,10,1,0.416666667,0.006944444,0,0
214,468,1,0.293333333,0.004888889,7.23E-19,4.446
214,475,1,0.325714286,0.005428571,1.83E-18,4.924
215,205,1,0.514285714,0.008571429,3.26E-18,4.924
215,207,1,0.411428571,0.006857143,3.26E-18,4.924
216,217,1,0.171428571,0.002857143,1.09E-18,4.924
216,221,1,0.28,0.004666667,3.74E-16,4.603
216,224,1,0.531428571,0.008857143,1.09E-18,4.924
217,216,1,0.171428571,0.002857143,1.09E-18,4.924
217,220,1,0.154285714,0.002571429,1.09E-18,4.924
217,222,1,0.12,0.002,1.09E-18,4.924
217,223,1,0.188571429,0.003142857,3.30E-17,4.924
217,12,1,0.833333333,0.013888889,0,0
218,210,1,0.42,0.007,3.93E-15,4.603
219,222,1,0.266666667,0.004444444,4.25E-17,4.446
219,223,1,0.188571429,0.003142857,1.48E-19,4.924
220,221,1,0.171428571,0.002857143,1.48E-19,4.924
221,218,1,0.4,0.006666667,3.93E-15,4.603
221,230,1,0.6,0.01,1.48E-19,4.924
222,217,1,0.12,0.002,1.09E-18,4.924
222,225,1,0.154285714,0.002571429,1.09E-18,4.924
222,12,1,0.833333333,0.013888889,0,0
223,217,1,0.188571429,0.003142857,3.30E-17,4.924
223,220,1,0.222857143,0.003714286,1.48E-19,4.924
224,216,1,0.531428571,0.008857143,1.09E-18,4.924
224,228,1,2.348571429,0.039142857,1.09E-18,4.924
224,230,1,0.257142857,0.004285714,3.58E-20,4.924
224,13,1,0.666666667,0.011111111,0,0
225,222,1,0.154285714,0.002571429,1.09E-18,4.924
225,228,1,0.617142857,0.010285714,1.48E-19,4.924
225,234,1,0.36,0.006,4.25E-17,4.446
226,235,1,0.342857143,0.005714286,9.24E-20,4.924
226,238,1,0.72,0.012,4.25E-17,4.446
226,539,1,0.533333333,0.008888889,4.25E-17,4.446
227,229,1,1.2,0.02,3.74E-16,4.603
227,236,1,0.308571429,0.005142857,1.09E-18,4.924
227,603,1,0.72,0.012,1.40E-18,4.924
228,225,1,0.617142857,0.010285714,1.48E-19,4.924
228,227,1,0.514285714,0.008571429,1.19E-20,4.924
228,235,1,0.342857143,0.005714286,9.24E-20,4.924
228,15,1,0.833333333,0.013888889,0,0
229,227,1,1.2,0.02,3.74E-16,4.603
229,232,1,1.426666667,0.023777778,4.25E-17,4.446
229,597,1,0.933333333,0.015555556,4.25E-17,4.446
230,224,1,0.257142857,0.004285714,3.58E-20,4.924
230,231,1,0.274285714,0.004571429,1.48E-19,4.924
231,230,1,0.274285714,0.004571429,1.48E-19,4.924
231,237,1,0.154285714,0.002571429,1.48E-19,4.924
232,229,1,1.426666667,0.023777778,4.25E-17,4.446
232,231,1,0.325714286,0.005428571,1.48E-19,4.924
232,233,1,0.12,0.002,4.25E-17,4.446
233,211,1,0.48,0.008,1.54E-17,4.603
233,232,1,0.12,0.002,4.25E-17,4.446
233,243,1,0.428571429,0.007142857,1.48E-19,4.924
234,533,1,0.226666667,0.003777778,4.25E-17,4.446
235,226,1,0.342857143,0.005714286,9.24E-20,4.924
235,228,1,0.342857143,0.005714286,9.24E-20,4.924
235,236,1,0.24,0.004,1.09E-18,4.924
236,226,1,0.222857143,0.003714286,1.48E-19,4.924
236,227,1,0.308571429,0.005142857,1.09E-18,4.924
236,602,1,0.685714286,0.011428571,1.09E-18,4.924
237,211,1,0.291428571,0.004857143,3.58E-20,4.924
237,231,1,0.154285714,0.002571429,1.48E-19,4.924
237,233,1,0.257142857,0.004285714,1.48E-19,4.924
238,234,1,0.12,0.002,4.25E-17,4.446
238,235,1,0.925714286,0.015428571,1.09E-18,4.924
238,242,1,0.333333333,0.005555556,4.25E-17,4.446
239,240,1,0.24,0.004,3.58E-20,4.924
239,576,1,0.173333333,0.002888889,1.95E-18,4.446
240,241,1,0.3,0.005,2.38E-18,4.603
240,242,1,0.34,0.005666667,1.54E-17,4.603
241,538,1,0.213333333,0.003555556,1.95E-18,4.446
241,574,1,0.093333333,0.001555556,7.01E-18,4.446
242,238,1,0.333333333,0.005555556,4.25E-17,4.446
242,239,1,0.173333333,0.002888889,1.95E-18,4.446
242,240,1,0.34,0.005666667,1.54E-17,4.603
242,533,1,0.257142857,0.004285714,3.58E-20,4.924
243,232,1,0.428571429,0.007142857,1.48E-19,4.924
243,244,1,0.4,0.006666667,4.25E-17,4.446
244,243,1,0.4,0.006666667,4.25E-17,4.446
244,245,1,0.48,0.008,4.25E-17,4.446
244,246,1,1.133333333,0.018888889,4.25E-17,4.446
244,14,1,0.583333333,0.009722222,0,0
245,244,1,0.48,0.008,4.25E-17,4.446
246,244,1,1.133333333,0.018888889,4.25E-17,4.446
247,81,1,0.833333333,0.013888889,0,0
247,82,1,0.833333333,0.013888889,0,0
247,83,1,0.833333333,0.013888889,0,0
247,248,1,2.23880597,0.037313433,1.97E-15,4.141
248,247,1,2.23880597,0.037313433,1.97E-15,4.141
248,249,1,0.447761194,0.007462687,1.97E-15,4.141
248,1009,1,2.417910448,0.040298507,1.97E-15,4.141
249,248,1,0.447761194,0.007462687,1.97E-15,4.141
249,831,1,2.865671642,0.047761194,1.97E-15,4.141
250,255,1,0.72,0.012,1.09E-18,4.924
250,853,1,0.771428571,0.012857143,3.30E-17,4.924
250,1009,1,4.47761194,0.074626866,1.97E-15,4.141
251,268,1,0.4,0.006666667,3.74E-16,4.603
251,891,1,0.12,0.002,3.74E-16,4.603
251,55,1,0.633333333,0.010555556,0,0
252,257,1,0.942857143,0.015714286,3.30E-17,4.924
252,263,1,1.028571429,0.017142857,1.09E-18,4.924
252,268,1,1.6,0.026666667,3.74E-16,4.603
253,255,1,0.548571429,0.009142857,1.09E-18,4.924
253,262,1,1.114285714,0.018571429,1.09E-18,4.924
253,266,1,1.2,0.02,4.63E-14,4.118
254,256,1,1.2,0.02,6.08E-16,4.603
254,267,1,2,0.033333333,6.08E-16,4.603
254,887,1,1.8,0.03,3.74E-16,4.603
254,39,1,0.833333333,0.013888889,0,0
255,250,1,0.72,0.012,1.09E-18,4.924
255,253,1,0.548571429,0.009142857,1.09E-18,4.924
255,881,1,3.085714286,0.051428571,3.30E-17,4.924
255,33,1,1.083333333,0.018055556,0,0
255,38,1,0.783333333,0.013055556,0,0
256,254,1,1.2,0.02,6.08E-16,4.603
256,264,1,1.2,0.02,1.05E-15,4.603
256,266,1,2.4,0.04,4.63E-14,4.118
257,252,1,0.942857143,0.015714286,3.30E-17,4.924
257,269,1,0.8,0.013333333,6.08E-16,4.603
257,979,1,0.685714286,0.011428571,3.30E-17,4.924
258,259,1,0.3,0.005,2.85E-14,4.118
258,887,1,0.9,0.015,2.85E-14,4.118
259,258,1,0.3,0.005,2.85E-14,4.118
259,260,1,1.4,0.023333333,6.08E-16,4.603
259,265,1,0.6,0.01,7.01E-18,4.446
259,1019,1,0.8,0.013333333,1.11E-18,4.734
260,259,1,1.4,0.023333333,6.08E-16,4.603
260,646,1,3,0.05,2.85E-14,4.118
260,898,1,0.9,0.015,3.74E-16,4.603
261,887,1,2.1,0.035,2.85E-14,4.118
261,48,1,0.75,0.0125,0,0
262,253,1,1.114285714,0.018571429,1.09E-18,4.924
262,263,1,1.628571429,0.027142857,1.09E-18,4.924
262,38,1,0.783333333,0.013055556,0,0
262,46,1,1.083333333,0.018055556,0,0
263,94,1,0.833333333,0.013888889,0,0
263,101,1,0.833333333,0.013888889,0,0
263,252,1,1.028571429,0.017142857,1.09E-18,4.924
263,262,1,1.628571429,0.027142857,1.09E-18,4.924
263,46,1,1.083333333,0.018055556,0,0
263,979,1,1.208955224,0.020149254,6.32E-18,4.141
264,256,1,1.2,0.02,1.05E-15,4.603
264,265,1,0.4,0.006666667,7.01E-18,4.446
264,891,1,1,0.016666667,1.05E-15,4.603
264,47,1,0.666666667,0.011111111,0,0
265,258,1,1.65,0.0275,2.85E-14,4.118
265,259,1,0.6,0.01,7.01E-18,4.446
265,264,1,0.4,0.006666667,7.01E-18,4.446
266,255,1,1.35,0.0225,4.63E-14,4.118
266,256,1,2.4,0.04,4.63E-14,4.118
267,254,1,2,0.033333333,6.08E-16,4.603
267,871,1,0.5,0.008333333,6.08E-16,4.603
267,879,1,2,0.033333333,6.08E-16,4.603
267,38,1,0.783333333,0.013055556,0,0
268,251,1,0.4,0.006666667,3.74E-16,4.603
268,252,1,1.6,0.026666667,3.74E-16,4.603
268,269,1,1.2,0.02,1.93E-15,4.603
269,257,1,0.8,0.013333333,6.08E-16,4.603
269,268,1,1.2,0.02,1.93E-15,4.603
269,889,1,1.8,0.03,3.74E-16,4.603
270,271,1,0.291428571,0.004857143,2.48E-19,4.924
270,288,1,0.6,0.01,2.45E-17,4.118
270,299,1,0.685714286,0.011428571,1.09E-18,4.924
271,290,1,0.48,0.008,2.49E-65,16.83
271,327,1,0.857142857,0.014285714,2.48E-19,4.924
272,202,1,0.24,0.004,1.95E-18,4.446
272,8,1,0.666666667,0.011111111,0,0
272,281,1,0.28,0.004666667,7.01E-18,4.446
272,285,1,0.266666667,0.004444444,7.01E-18,4.446
273,208,1,0.226666667,0.003777778,1.95E-18,4.446
273,277,1,0.4,0.006666667,7.01E-18,4.446
273,278,1,1.251428571,0.020857143,1.09E-18,4.924
274,7,1,0.666666667,0.011111111,0,0
274,280,1,0.2,0.003333333,7.01E-18,4.446
274,282,1,0.266666667,0.004444444,7.01E-18,4.446
274,360,1,0.24,0.004,2.49E-65,16.83
274,433,1,0.257142857,0.004285714,1.48E-19,4.924
275,284,1,0.514285714,0.008571429,3.26E-18,4.924
275,295,1,1,0.016666667,3.74E-16,4.603
276,290,1,0.24,0.004,2.49E-65,16.83
276,314,1,0.36,0.006,2.49E-65,16.83
277,273,1,0.4,0.006666667,7.01E-18,4.446
277,285,1,0.4,0.006666667,7.01E-18,4.446
277,9,1,0.5,0.008333333,0,0
278,273,1,1.251428571,0.020857143,1.09E-18,4.924
278,292,1,0.666666667,0.011111111,4.25E-17,4.446
278,310,1,1.533333333,0.025555556,7.59E-18,4.734
279,282,1,0.346666667,0.005777778,7.01E-18,4.446
279,288,1,0.266666667,0.004444444,7.01E-18,4.446
279,428,1,0.377142857,0.006285714,1.09E-18,4.924
280,274,1,0.2,0.003333333,7.01E-18,4.446
280,283,1,0.266666667,0.004444444,7.01E-18,4.446
281,202,1,0.308571429,0.005142857,1.09E-18,4.924
281,7,1,0.666666667,0.011111111,0,0
281,272,1,0.28,0.004666667,7.01E-18,4.446
281,284,1,0.28,0.004666667,7.01E-18,4.446
282,274,1,0.266666667,0.004444444,7.01E-18,4.446
282,279,1,0.346666667,0.005777778,7.01E-18,4.446
282,298,1,0.257142857,0.004285714,3.58E-20,4.924
282,360,1,0.2,0.003333333,4.25E-17,4.446
283,7,1,0.666666667,0.011111111,0,0
283,280,1,0.266666667,0.004444444,7.01E-18,4.446
283,284,1,0.266666667,0.004444444,7.01E-18,4.446
283,437,1,0.2,0.003333333,1.95E-18,4.446
284,281,1,0.28,0.004666667,7.01E-18,4.446
284,283,1,0.266666667,0.004444444,7.01E-18,4.446
285,272,1,0.266666667,0.004444444,7.01E-18,4.446
285,277,1,0.4,0.006666667,7.01E-18,4.446
286,270,1,0.3,0.005,2.45E-17,4.118
286,326,1,0.857142857,0.014285714,1.83E-18,4.924
286,30,1,0.666666667,0.011111111,0,0
287,286,1,0.45,0.0075,2.45E-17,4.118
287,354,1,0.36,0.006,4.30E-71,16.83
287,32,1,0.666666667,0.011111111,0,0
288,279,1,0.266666667,0.004444444,7.01E-18,4.446
288,287,1,0.45,0.0075,2.45E-17,4.118
289,270,1,0.12,0.002,2.29E-62,16.83
289,354,1,0.48,0.008,2.49E-65,16.83
290,1,1,1.083333333,0.018055556,0,0
290,276,1,0.24,0.004,2.49E-65,16.83
290,289,1,0.48,0.008,2.49E-65,16.83
291,292,1,0.857142857,0.014285714,1.09E-18,4.924
291,296,1,1.885714286,0.031428571,1.09E-18,4.924
292,291,1,0.857142857,0.014285714,1.09E-18,4.924
292,293,1,0.266666667,0.004444444,9.27E-16,4.446
292,294,1,0.342857143,0.005714286,3.26E-18,4.924
293,275,1,0.8,0.013333333,1.54E-17,4.603
293,292,1,0.266666667,0.004444444,9.27E-16,4.446
293,294,1,0.171428571,0.002857143,1.09E-18,4.924
294,283,1,1.028571429,0.017142857,3.26E-18,4.924
294,285,1,0.6,0.01,1.09E-18,4.924
295,275,1,1,0.016666667,3.74E-16,4.603
295,296,1,1.2,0.02,3.74E-16,4.603
295,297,1,0.857142857,0.014285714,1.09E-18,4.924
296,291,1,1.885714286,0.031428571,1.09E-18,4.924
296,295,1,1.2,0.02,3.74E-16,4.603
296,300,1,2.571428571,0.042857143,1.09E-18,4.924
297,295,1,0.857142857,0.014285714,1.09E-18,4.924
297,298,1,0.257142857,0.004285714,1.09E-18,4.924
297,299,1,0.533333333,0.008888889,4.25E-17,4.446
298,5,1,0.5,0.008333333,0,0
298,274,1,0.342857143,0.005714286,3.58E-20,4.924
298,297,1,0.257142857,0.004285714,1.09E-18,4.924
299,5,1,0.5,0.008333333,0,0
299,288,1,0.685714286,0.011428571,1.09E-18,4.924
299,297,1,0.533333333,0.008888889,4.25E-17,4.446
299,300,1,1,0.016666667,4.25E-17,4.446
300,296,1,2.571428571,0.042857143,1.09E-18,4.924
300,299,1,1,0.016666667,4.25E-17,4.446
300,316,1,2.8,0.046666667,3.74E-16,4.603
301,3,1,1.083333333,0.018055556,0,0
301,4,1,1.083333333,0.018055556,0,0
301,302,1,1.26,0.021,2.29E-62,16.83
301,306,1,1.272,0.0212,2.29E-62,16.83
302,2,1,1.666666667,0.027777778,0,0
