from,to,demand
14,30,10.879468
14,31,10.879468
14,32,10.879468
14,33,10.879468
14,37,30.048272
14,38,30.048272
14,39,30.048272
14,40,30.048272
14,42,32.076354
14,48,18.612489
14,49,9.839607
14,50,10.662938
14,51,10.662938
14,52,4.778146
14,53,4.783582
14,54,1.950833
14,59,2.034743
14,60,2.034743
14,61,2.019167
14,62,2.007117
14,63,2.007117
14,64,2.007117
14,65,2.007117
14,66,2.007117
14,67,2.01248
14,69,9.568677
16,10,260.414981
16,20,62.737552
16,21,688.877784
17,10,260.414981
17,20,62.737552
17,21,688.877784
18,10,260.414981
18,20,62.737552
18,21,688.877784
20,1,3.252073
20,3,3.391481
20,6,21.933356
20,13,18.287751
20,14,18.287751
20,16,33.115467
20,17,33.115467
20,18,33.115467
20,21,45.27844
20,22,35.129881
20,29,33.350341
20,37,22.259766
20,38,22.259766
20,39,22.259766
20,40,22.259766
20,48,15.777547
20,49,8.825479
20,50,9.573856
20,51,9.573856
20,52,4.553094
20,53,4.532077
20,54,6.749569
20,59,8.792995
20,60,8.792995
20,61,7.339336
20,62,7.642929
20,63,7.642929
20,64,7.642929
20,65,7.642929
20,66,7.642929
20,67,7.803461
20,69,8.319704
21,1,0.600509
21,2,69.588982
21,3,34.152265
21,6,90.624224
21,10,82.94767
21,13,31.164585
21,14,31.164585
21,16,130.672428
21,17,130.672428
21,18,130.672428
21,20,69.508539
21,22,165.778825
21,29,127.215304
21,30,343.118218
21,31,343.118218
21,32,343.118218
21,33,343.118218
21,37,43.112684
21,38,43.112684
21,39,43.112684
21,40,43.112684
21,48,25.087764
21,49,11.060213
21,50,12.263162
21,51,12.263162
21,52,5.013749
21,53,5.135306
21,54,2.470772
21,59,2.681068
21,60,2.681068
21,61,2.552272
21,62,2.594958
21,63,2.594958
21,64,2.594958
21,65,2.594958
21,66,2.594958
21,67,2.604952
21,69,113.704639
22,1,0.600056
22,2,44.509766
22,3,43.44791
22,6,203.084968
22,10,212.162678
22,13,38.866391
22,14,38.866391
22,20,56.677571
22,21,366.769954
22,29,689.866708
22,30,18.184193
22,31,18.184193
22,32,18.184193
22,33,18.184193
22,37,59.84674
22,38,59.84674
22,39,59.84674
22,40,59.84674
22,42,173.300132
22,48,33.526332
22,49,11.874589
22,50,13.242918
22,51,13.242918
22,52,5.197101
22,53,5.198821
22,54,2.031226
22,59,2.129852
22,60,2.129852
22,61,2.10535
22,62,2.091389
22,63,2.091389
22,64,2.091389
22,65,2.091389
22,66,2.091389
22,67,2.100453
22,69,13.610696
23,42,204.469722
23,48,108.105939
23,52,271.588602
23,53,208.158371
23,54,27.61604
23,57,84.47433501
23,59,142.622365
23,60,142.622365
23,61,49.334142
23,62,42.32433
23,63,42.32433
23,64,42.32433
23,65,42.32433
23,66,42.32433
23,67,55.673431
24,42,204.469722
24,48,108.105939
24,52,271.588602
24,53,208.158371
24,54,27.61604
24,57,84.47433501
24,59,142.622365
24,60,142.622365
24,61,49.334142
24,62,42.32433
24,63,42.32433
24,64,42.32433
24,65,42.32433
24,66,42.32433
24,67,55.673431
25,42,204.469722
25,48,108.105939
25,52,271.588602
25,53,208.158371
25,54,27.61604
25,57,84.47433501
25,59,142.622365
25,60,142.622365
25,61,49.334142
25,62,42.32433
25,63,42.32433
25,64,42.32433
25,65,42.32433
25,66,42.32433
25,67,55.673431
26,42,204.469722
26,48,108.105939
26,52,271.588602
26,53,208.158371
26,54,27.61604
26,57,84.47433501
26,59,142.622365
26,60,142.622365
26,61,49.334142
26,62,42.32433
26,63,42.32433
26,64,42.32433
26,65,42.32433
26,66,42.32433
26,67,55.673431
29,1,0.593797
29,2,16.349612
29,3,16.226002
29,6,22.99842301
29,10,23.463504
29,13,15.247569
29,14,15.247569
29,20,18.70188301
29,21,23.837413
29,22,26.127718
29,30,8.29172
29,31,8.29172
29,32,8.29172
29,33,8.29172
29,37,65.639699
29,38,65.639699
29,39,65.639699
29,40,65.639699
29,49,12.129825
29,50,13.404984
29,51,13.404984
29,59,2.006949
29,60,2.006949
29,61,1.932233
29,62,1.949547
29,63,1.949547
29,64,1.949547
29,65,1.949547
29,66,1.949547
29,67,1.959887
29,69,7.654282
30,23,658.05059
30,24,658.05059
30,25,658.05059
30,26,658.05059
30,35,188.593258
30,36,127.05706
30,43,74.977687
30,44,74.977687
30,45,74.977687
30,46,74.977687
30,54,10.748869
30,57,15.833958
30,58,18.989162
30,59,15.424837
30,60,15.424837
30,61,12.182856
30,62,12.688184
30,63,12.688184
30,64,12.688184
30,65,12.688184
30,66,12.688184
30,67,13.570124
30,69,14.559331
31,23,658.05059
31,24,658.05059
31,25,658.05059
31,26,658.05059
31,35,188.593258
31,36,127.05706
31,43,74.977687
31,44,74.977687
31,45,74.977687
31,46,74.977687
31,54,10.748869
31,57,15.833958
31,58,18.989162
31,59,15.424837
31,60,15.424837
31,61,12.182856
31,62,12.688184
31,63,12.688184
31,64,12.688184
31,65,12.688184
31,66,12.688184
31,67,13.570124
31,69,14.559331
32,23,658.05059
32,24,658.05059
32,25,658.05059
32,26,658.05059
32,35,188.593258
32,36,127.05706
32,43,74.977687
32,44,74.977687
32,45,74.977687
32,46,74.977687
32,54,10.748869
32,57,15.833958
32,58,18.989162
32,59,15.424837
32,60,15.424837
32,61,12.182856
32,62,12.688184
32,63,12.688184
32,64,12.688184
32,65,12.688184
32,66,12.688184
32,67,13.570124
32,69,14.559331
33,23,658.05059
33,24,658.05059
33,25,658.05059
33,26,658.05059
33,35,188.593258
33,36,127.05706
33,43,74.977687
33,44,74.977687
33,45,74.977687
33,46,74.977687
33,54,10.748869
33,57,15.833958
33,58,18.989162
33,59,15.424837
33,60,15.424837
33,61,12.182856
33,62,12.688184
33,63,12.688184
33,64,12.688184
33,65,12.688184
33,66,12.688184
33,67,13.570124
33,69,14.559331
35,20,101.145694
35,30,181.020679
35,31,181.020679
35,32,181.020679
35,33,181.020679
35,36,383.046581
35,42,107.989628
35,43,121.2551
35,44,121.2551
35,45,121.2551
35,46,121.2551
35,57,8.221421
35,58,9.727774
35,59,8.500181
35,60,8.500181
35,61,7.353849
35,62,7.295317
35,63,7.295317
35,64,7.295317
35,65,7.295317
35,66,7.295317
36,1,76.614241
36,2,13.09929
36,3,12.974707
36,12,14.326261
36,20,7.846065
36,30,8.114739
36,31,8.114739
36,32,8.114739
36,33,8.114739
36,35,8.45922
36,42,127.932872
36,43,162.812439
36,44,162.812439
36,45,162.812439
36,46,162.812439
37,1,0.590858
37,2,15.837108
37,3,15.662349
37,6,21.83349
37,10,22.518272
37,13,14.567283
37,14,14.567283
37,22,24.74502301
37,29,498.945235
37,35,6.96326
37,36,46.213419
37,42,146.899241
37,54,104.125219
37,57,5.217101
37,59,5.028408
37,60,5.028408
37,61,4.613064
37,62,4.787765
37,63,4.787765
37,64,4.787765
37,65,4.787765
37,66,4.787765
37,67,4.906394
38,1,0.590858
38,2,15.837108
38,3,15.662349
38,6,21.83349
38,10,22.518272
38,13,14.567283
38,14,14.567283
38,22,24.74502301
38,29,498.945235
38,35,6.96326
38,36,46.213419
38,42,146.899241
38,54,104.125219
38,57,5.217101
38,59,5.028408
38,60,5.028408
38,61,4.613064
38,62,4.787765
38,63,4.787765
38,64,4.787765
38,65,4.787765
38,66,4.787765
38,67,4.906394
39,1,0.590858
39,2,15.837108
39,3,15.662349
39,6,21.83349
39,10,22.518272
39,13,14.567283
39,14,14.567283
39,22,24.74502301
39,29,498.945235
39,35,6.96326
39,36,46.213419
39,42,146.899241
39,54,104.125219
39,57,5.217101
39,59,5.028408
39,60,5.028408
39,61,4.613064
39,62,4.787765
39,63,4.787765
39,64,4.787765
39,65,4.787765
39,66,4.787765
39,67,4.906394
40,1,0.590858
40,2,15.837108
40,3,15.662349
40,6,21.83349
40,10,22.518272
40,13,14.567283
40,14,14.567283
40,22,24.74502301
40,29,498.945235
40,35,6.96326
40,36,46.213419
40,42,146.899241
40,54,104.125219
40,57,5.217101
40,59,5.028408
40,60,5.028408
40,61,4.613064
40,62,4.787765
40,63,4.787765
40,64,4.787765
40,65,4.787765
40,66,4.787765
40,67,4.906394
42,1,0.496327
42,2,2.416144
42,3,2.412158
42,6,2.428495
42,13,2.373871
42,14,2.373871
42,22,2.437443
42,23,275.055078
42,24,275.055078
42,25,275.055078
42,26,275.055078
42,35,7.339751
42,36,69.17995
42,48,295.103713
42,53,20.649333
42,54,347.505229
43,30,7.423145
43,31,7.423145
43,32,7.423145
43,33,7.423145
43,35,7.772933
43,36,85.28845
43,48,495.813688
44,30,7.423145
44,31,7.423145
44,32,7.423145
44,33,7.423145
44,35,7.772933
44,36,85.28845
44,48,495.813688
45,30,7.423145
45,31,7.423145
45,32,7.423145
45,33,7.423145
45,35,7.772933
45,36,85.28845
45,48,495.813688
46,30,7.423145
46,31,7.423145
46,32,7.423145
46,33,7.423145
46,35,7.772933
46,36,85.28845
46,48,495.813688
48,1,0.544804
48,2,4.766722
48,3,4.742102
48,6,5.201306
48,10,5.264023
48,13,4.697908
48,14,4.697908
48,20,4.837528
48,21,5.288314
48,22,5.401379
48,23,103.15795
48,24,103.15795
48,25,103.15795
48,26,103.15795
48,42,149.787104
48,49,38.749915
48,50,60.560394
48,51,60.560394
48,52,6.464663
48,53,6.447164
48,54,465.407703
49,1,0.571588
49,2,7.606273
49,3,7.583014
49,6,8.7594
49,10,8.940253
49,13,7.340665
49,14,7.340665
49,20,7.855097
49,21,8.940739
49,22,9.258434
49,29,14.551527
49,48,34.795661
49,50,55.381488
49,51,55.381488
49,52,5.497575
49,53,5.458531
49,54,32.645398
50,1,0.579193
50,2,9.282696
50,3,9.27495
50,6,11.092619
50,10,11.349321
50,13,8.88281
50,14,8.88281
50,20,9.683341
50,21,11.333564
50,22,11.832665
50,29,22.049089
50,48,225.872637
50,49,11.520449
50,52,388.124058
50,53,69.876441
50,54,31.992984
50,57,121.442833
51,1,0.579193
51,2,9.282696
51,3,9.27495
51,6,11.092619
51,10,11.349321
51,13,8.88281
51,14,8.88281
51,20,9.683341
51,21,11.333564
51,22,11.832665
51,29,22.049089
51,48,225.872637
51,49,11.520449
51,52,388.124058
51,53,69.876441
51,54,31.992984
51,57,121.442833
52,1,0.544491
52,2,4.633824
52,3,4.613355
52,6,5.058002
52,10,5.102921
52,13,4.553321
52,14,4.553321
52,20,4.692664
52,21,5.19048
52,22,5.196287
52,30,5.700315
52,31,5.700315
52,32,5.700315
52,33,5.700315
52,35,5.900486
52,36,19.065057
52,48,181.068397
52,49,31.554972
52,50,88.038327
52,51,88.038327
52,53,84.28561
52,54,34.681336
53,1,0.546041
53,2,4.662076
53,3,4.645671
53,6,5.052007
53,10,5.109795
53,13,4.560125
53,14,4.560125
53,20,4.710273
53,21,5.093015
53,22,5.207074
53,30,6.125598
53,31,6.125598
53,32,6.125598
53,33,6.125598
53,35,6.348829
53,36,24.483848
53,42,15.686674
53,43,33.906862
53,44,33.906862
53,45,33.906862
53,46,33.906862
53,48,168.926402
53,49,31.400682
53,50,63.973167
53,51,63.973167
53,52,234.005453
53,54,56.17157201
54,1,0.529152
54,3,1.904684
54,6,3.592571
54,13,4.757789
54,14,4.757789
54,20,4.932186
54,21,0.959323
54,22,5.467891
54,23,9.224858
54,24,9.224858
54,25,9.224858
54,26,9.224858
54,30,9.646155
54,31,9.646155
54,32,9.646155
54,33,9.646155
54,36,41.941758
54,42,21.310982
54,43,80.459532
54,44,80.459532
54,45,80.459532
54,46,80.459532
54,48,187.877796
54,49,32.255685
54,50,16.518454
54,51,16.518454
54,52,19.659907
54,53,21.569117
54,57,9.348803
54,58,10.843154
54,59,10.099291
54,60,10.099291
54,61,8.493613
54,62,8.54667
54,63,8.54667
54,64,8.54667
54,65,8.54667
54,66,8.54667
54,67,42.247234
54,69,562.289671
55,12,136.826753
56,12,136.826753
57,23,27.201724
57,24,27.201724
57,25,27.201724
57,26,27.201724
57,30,31.207997
57,31,31.207997
57,32,31.207997
57,33,31.207997
57,35,9.65516
57,50,157.185283
57,51,157.185283
57,54,16.79222001
57,59,34.470231
57,60,34.470231
57,61,23.34117701
57,62,21.093195
57,63,21.093195
57,64,21.093195
57,65,21.093195
57,66,21.093195
57,67,24.06731
57,69,29.464662
58,1,3.121589
58,3,3.198683
58,6,10.860629
58,13,14.842005
58,14,14.842005
58,16,23.688343
58,17,23.688343
58,18,23.688343
58,20,85.600503
58,21,29.697176
58,22,24.790304
58,29,23.706615
58,30,24.997455
58,31,24.997455
58,32,24.997455
58,33,24.997455
58,35,8.85386
58,37,17.462714
58,38,17.462714
58,39,17.462714
58,40,17.462714
58,49,8.12843
58,50,8.669538
58,51,8.669538
58,54,14.435015
58,57,128.693118
58,59,23.668492
58,60,23.668492
58,61,18.936814
58,62,18.025677
58,63,18.025677
58,64,18.025677
58,65,18.025677
58,66,18.025677
58,67,19.992593
58,69,22.93063001
59,1,0.584093
59,3,2.342811
59,6,6.160351
59,13,9.680315
59,14,9.680315
59,20,10.215358
59,21,1.070399
59,22,13.726485
59,23,117.686596
59,24,117.686596
59,25,117.686596
59,26,117.686596
59,29,13.372854
59,30,211.109733
59,31,211.109733
59,32,211.109733
59,33,211.109733
59,35,14.018481
59,54,33.092327
59,61,83.196113
59,62,58.257931
59,63,58.257931
59,64,58.257931
59,65,58.257931
59,66,58.257931
59,67,86.322694
59,69,251.253473
60,1,0.584093
60,3,2.342811
60,6,6.160351
60,13,9.680315
60,14,9.680315
60,20,10.215358
60,21,1.070399
60,22,13.726485
60,23,117.686596
60,24,117.686596
60,25,117.686596
60,26,117.686596
60,29,13.372854
60,30,211.109733
60,31,211.109733
60,32,211.109733
60,33,211.109733
60,35,14.018481
60,54,33.092327
60,61,83.196113
60,62,58.257931
60,63,58.257931
60,64,58.257931
60,65,58.257931
60,66,58.257931
60,67,86.322694
60,69,251.253473
61,1,0.550263
61,3,2.074518
61,6,4.333691
61,13,6.02138
61,14,6.02138
61,20,6.325123
61,21,1.015204
61,22,7.195995
61,23,15.21632701
61,24,15.21632701
61,25,15.21632701
61,26,15.21632701
61,29,7.102218
61,30,16.360618
61,31,16.360618
61,32,16.360618
61,33,16.360618
61,35,7.755535
61,54,11.362737
61,57,15.788832
61,58,20.615381
61,59,17.726091
61,60,17.726091
61,62,13.458986
61,63,13.458986
61,64,13.458986
61,65,13.458986
61,66,13.458986
61,67,14.497015
61,69,15.798465
62,1,0.546584
62,3,1.993297
62,6,3.935759
62,13,5.225736
62,14,5.225736
62,20,5.528133
62,21,0.978248
62,22,6.111092
62,23,10.979506
62,24,10.979506
62,25,10.979506
62,26,10.979506
62,29,6.066674
62,30,11.220804
62,31,11.220804
62,32,11.220804
62,33,11.220804
62,35,6.509325
62,54,9.048537
62,57,11.902776
62,58,14.019985
62,59,12.142594
62,60,12.142594
62,61,10.181054
62,67,10.781305
62,69,11.633072
63,1,0.546584
63,3,1.993297
63,6,3.935759
63,13,5.225736
63,14,5.225736
63,20,5.528133
63,21,0.978248
63,22,6.111092
63,23,10.979506
63,24,10.979506
63,25,10.979506
63,26,10.979506
63,29,6.066674
63,30,11.220804
63,31,11.220804
63,32,11.220804
63,33,11.220804
63,35,6.509325
63,54,9.048537
63,57,11.902776
63,58,14.019985
63,59,12.142594
63,60,12.142594
63,61,10.181054
63,67,10.781305
63,69,11.633072
64,1,0.546584
64,3,1.993297
64,6,3.935759
64,13,5.225736
64,14,5.225736
64,20,5.528133
64,21,0.978248
64,22,6.111092
64,23,10.979506
64,24,10.979506
64,25,10.979506
64,26,10.979506
64,29,6.066674
64,30,11.220804
64,31,11.220804
64,32,11.220804
64,33,11.220804
64,35,6.509325
64,54,9.048537
64,57,11.902776
64,58,14.019985
64,59,12.142594
64,60,12.142594
64,61,10.181054
64,67,10.781305
64,69,11.633072
65,1,0.546584
65,3,1.993297
65,6,3.935759
65,13,5.225736
65,14,5.225736
65,20,5.528133
65,21,0.978248
65,22,6.111092
65,23,10.979506
65,24,10.979506
65,25,10.979506
65,26,10.979506
65,29,6.066674
65,30,11.220804
65,31,11.220804
65,32,11.220804
65,33,11.220804
65,35,6.509325
65,54,9.048537
65,57,11.902776
65,58,14.019985
65,59,12.142594
65,60,12.142594
65,61,10.181054
65,67,10.781305
65,69,11.633072
66,1,0.546584
66,3,1.993297
66,6,3.935759
66,13,5.225736
66,14,5.225736
66,20,5.528133
66,21,0.978248
66,22,6.111092
66,23,10.979506
66,24,10.979506
66,25,10.979506
66,26,10.979506
66,29,6.066674
66,30,11.220804
66,31,11.220804
66,32,11.220804
66,33,11.220804
66,35,6.509325
66,54,9.048537
66,57,11.902776
66,58,14.019985
66,59,12.142594
66,60,12.142594
66,61,10.181054
66,67,10.781305
66,69,11.633072
67,1,0.541428
67,3,2.007721
67,6,4.005885
67,13,5.383699
67,14,5.383699
67,20,5.685916
67,21,0.979881
67,22,6.328726
67,23,11.91284
67,24,11.91284
67,25,11.91284
67,26,11.91284
67,29,6.270266
67,30,12.54704701
67,31,12.54704701
67,32,12.54704701
67,33,12.54704701
67,54,56.919569
67,57,12.231377
67,58,14.879226
67,59,13.339367
67,60,13.339367
67,61,10.724136
67,62,10.834004
67,63,10.834004
67,64,10.834004
67,65,10.834004
67,66,10.834004
67,69,194.332498
69,1,0.580411
69,3,2.225744
69,6,5.385822
69,13,12.417476
69,14,12.417476
69,20,8.490513
69,21,3.624397
69,22,57.006301
69,29,16.350051
69,30,44.807886
69,31,44.807886
69,32,44.807886
69,33,44.807886
69,54,624.560928
69,57,43.638067
69,58,141.860661
69,59,57.598934
69,60,57.598934
69,61,28.856281
69,62,28.685999
69,63,28.685999
69,64,28.685999
69,65,28.685999
69,66,28.685999
69,67,310.301041
